SMILES
COC1=CC=C2C(=C1)C(=O)CC(C3=CC=CC=C3)O2
C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O)O)O5)O)O2)O
COC(=O)CC(CC(=O)O)(C(=O)O)O
C1=C(C(=C(C=C1C(=O)O[C@@H]2CC3=C(C=C(C=C3O)O)O[C@@H]2C4=CC(=C(C(=C4C5=C(C=C(C(=C5O)O)O)[C@@H]6[C@@H](CC7=C(C=C(C=C7O)O)O6)OC(=O)C8=CC(=C(C(=C8)O)O)O)O)O)O)O)O)O
C[C@@H]1[C@@H]([C@@H](CC(O1)OC2CCC3(C)C(CCC45CCC(C6=CC(=O)OC6)C(C)(CCC34)C5=O)C2)OC)O[C@H]7[C@@H]([C@H]([C@@H]([C@@H](CO[C@H]8[C@@H]([C@H]([C@@H]([C@@H](CO)O8)O)O)O)O7)O)O)O
COC1=CC=C(/C=C/C(=O)O[C@H](C(=O)O)[C@](CC2=CC=C(C(=C2)O)O)(C(=O)O)O)C=C1O
CC(C)(C(CC1=C(C=C2C(=C1OC)C=CC(=O)O2)OC)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@@H](CO)O3)O)O)O
CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O
O=C(O)C(=CC1C=2C(=O)OCC2CCC1C(C)C)CO
COC1=CC2=C(C(=O)CCC2O)C(=C1C(CO)O)O
CCC1C(=NC(CO)C(=NC(CC(=NC(CC)C(=O)N2CC(C(C2C(=N1)O)Cl)Cl)O)C3=CC=CC=C3)O)O
O=C1OC2C(O)C(O)C(OC2C3=C(O)C(OC)=C(O)C=C13)CO
CC1=C2[C@H](C(=O)[C@]3(C)[C@@H](C[C@@H]4[C@@](CO4)([C@H]3[C@@H]([C@](C[C@@H]1O)(C2(C)C)O)OC(=O)C5=CC=CC=C5)OC(=O)C)O)O
N1=C2C=3C=C(OC=4C(OC)=C(OC)C(OC)=C5C4C(N(C)CC5)CC6=CC=C(OC)C(OC7=CC=C(C=C7)C2)=C6)C(OC)=CC3CC1
C1=C(C=NC(=C1)Cl)CN2CCN=C2NN(=O)=O
C=1C=CC(=CC1)CN(C)C(C)CC=2C=CC=CC2
CC1(C)C=CC2=C(C3=C(C=C2O1)OC(=CC3=O)C4=CC=C(C=C4)O)O
CC(C)[C@@](C)(C[C@H]([C@@](C)(C1CC[C@]2(C3=CC(=O)C4C[C@H]([C@H](C[C@]4(C)C3CC[C@]12C)O)O)O)O)O)O
O=C(O)C1(C)C(O)C(O)CC2(C)C1CCC3(C)C2CC=C4C5C(O)(C)C(C)CCC5(C(=O)OC6OC(CO)C(O)C(O)C6O)CCC43C
C[C@@H]1C[C@H](C)[C@H]2C3=C(C=CN(C3=O)O)O[C@H](C)[C@@]2(C)C1
C1=C(C(=C(C=C1C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)O
COC1=CC(=CC=C1O)/C=C/C(=N)O
COC1=CC(=CC(=C1O)OC)C(=O)OCC2(COC(C2O)OCC3C(C(C(C(O3)OC4=C(C=C(C=C4OC)CO)OC)O)O)O)O
C[C@H]1C(=O)N2C3=C(C=CC=C3)[C@]4(C[C@@H]5C(=N[C@](C)(C6=NC7=C(C=CC=C7)C(=O)N56)N1[C@H]42)O)O
CCN(CC)C(=O)C1=CC=CC(=C1)OC
CN1[C@@H](CC2=CC=CC=C2)C3=NC4=C(C=CC=C4)C(=O)N3C5=C(C=CC=C5)C1=O
CC(C)/C=C(\C)/[C@@H]1[C@@H](C)/C(=N/OC)/C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)/C[C@@H](C)/C=C/C=C/4\CO[C@@H]5[C@@H](C(=C[C@@H](C(=O)O3)[C@]45O)C)O)O2)O1
O=C(O)CC(N)C(O)=NC(C(=O)O)CC=1C=CC=CC1
CN(C)CC(CN1C2=C(C=CC=C2)SC3=C1C=CC=C3)N(C)C
C=C(C)[C@@H]1C(C=C2[C@H](CC[C@]3(C)[C@]4(C)[C@@H](CC[C@@]23O)CC5=C4NC6=CC=C7CC(=C)[C@H]8C[C@@H]([C@H]8C7=C56)C(C)(C)O)O1)O
CCCCCCC1CCCC(=O)O1
O=C(O)C(N)CC1=CN(C=2C=CC=CC21)C
O=C(N(C)C)CC1=C(N=C2C=CC(=CN21)C)C3=CC=C(C=C3)C
CC1CC(C)C2C3=C(C=CNC3=O)OC(C)C2(C)C1
CC1=C(C(=O)O)N2C(=O)[C@H]([C@H]2SC1)N=C([C@@H](C3=CC=CC=C3)N)O
C=CC1(C)CC(C(C(=C)C(=O)OC)C(C1C(=C)CO)O)O
CN(C)CCC1=C2C=CC3=CC4=C(C5=C3C2=C(C=C1OC)OC5=O)OCO4
C=C(C)[C@@H](C)[C@@H]1[C@H]([C@@](C)(C2C3CCC4[C@@]5(C)CC[C@@H](C(C)(C)C5CC[C@@]4(C)[C@@]63C[C@]2(OC6)O1)O[C@H]7[C@@H]([C@H]([C@H](CO7)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@@H](CO)O8)O)O)O)O[C@H]9[C@@H]([C@H]([C@H](CO)O9)O)O)O)OC(=O)C
C[C@H]1CC2=CC=C3C(=C2C(=O)C1)C(=O)C4=CC=CC(=C4C3=O)O
CC1=CN([C@H]2[C@@H]([C@@H]([C@@H](CO)O2)O)O)C(=NC1=N)O
CC[C@@H]1C[C@H]2CC[C@@H]([C@H](C)C(=O)O[C@@H](C)C[C@@H]3CC[C@H]([C@@H](C)C(=O)O[C@H](CC)C[C@H]4CC[C@@H]([C@H](C)C(=O)O[C@@H](C)C[C@@H]5CC[C@H]([C@@H](C)C(=O)O1)O5)O4)O3)O2
C1=C(C=CC(=C1)O)CCC(CC(=O)CCC2=CC=C(C=C2)O)O
C/C(=C/CO)/CCC1C(=C)C(C(C2C1(C)CCCC2(C)C(=O)O)OC(=O)C3=CC=CC=C3)O
CC(=CCC/C(=C/CC1=C(C=CC(=C1)C2=COC3=CC(=CC=C3C2=O)O)O)/C)C
C1=CC2=C(C=C1)C3CNCCN3C4=C(C=CC=C4)C2
CC1=C(C)C(=O)OC(C1)C(C)C2CCC3C4CC=C5CC(CC(C5(C)C4CCC23C)O)OC6C(C(C(C(COC7C(C(C(C(CO)O7)O)O)O)O6)O)O)O
CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O
CC1=CC=CC(=C1NC(=O)C2=CN=C(NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C)S2)Cl
O=C(O)CN=C(O)C=1C=NC=CC1
COC1=CC(=CC=C1OC2=CC=C(C=C2OC)C(=O)O)C(C(CO)O)O
CCCCCCCCCCCCCC(CC(COC(=O)C)O)O
C1=CC(=O)OC2=C1C=C3C=COC3=C2
O=C(OC1=C(OC)C=C(C=C1OC)C(=O)OC2CC3CN4CCC=5C=6C=CC(OC)=CC6NC5C4CC3C(C(=O)OC)C2OC)OCC
CC(C)(CC(CO)N=C(CC(CC(=O)CC1=CC=CC=C1)O)O)O
C=CC1=C2C=C3C(=C(C=C)C(=CC4=NC(=CC5=NC(=CC(=C1C)N2)C(=C5CCC(=O)O)C)C(=C4C)CCC(=O)O)N3)C
CC1=C(C)OC(=O)C(=C1O)C
C1=CC(=CC=C1C2=COC3=C(C(=CC(=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@@H](CO)O4)O)O)O)O)C2=O)O
CC(C)C1(C2=NC3=C(C=CC=C3)C(=O)N2C(CC4(C5=C(C=CC=C5)N6C4NC(C)(C)C6=O)O)C(=N1)O)O
O=C1C=2SC=CC2C(C=3C=CC=CC3C1)=C4CCN(C)CC4
COC1=CC(=CC(=C1OC)OC)CCC(=O)O
CCC(C)C1C(=O)N2CCCC2C(=N1)O
C(CCN[C@@H](CCC(=O)O)C(=O)O)C[C@@H](C(=O)O)N
BrC1=CC=C(C=C1)C(C2=NC=CC=C2)CCN(C)C
CC1=C(C(=O)C(=C(C)N1)Cl)Cl
O=C(O)C(N)CCC(=N)O
CC1=C2[C@H](C(=O)[C@@]3(C)[C@H](C[C@@H]4[C@](CO4)(C3[C@H]([C@@](C[C@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)(C2(C)C)O)OC(=O)C6=CC=CC=C6)OC(=O)C)O)O
CC(C)CN=C(CC/C=C/C1=CC=C2C(=C1)OCO2)O
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@@H](CO)O[C@H]2OC3=CC4=C(C(=C3)O)C(=O)C(=C(C5=CC=C(C=C5)O)O4)O)O)O)O)O)O
COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C(=C3O)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O4)O)O)O)O2
CC1=C2C(=O)C=C(CO[C@H]3[C@@H]([C@H]([C@@H]([C@@H](CO)O3)O)O)O)[C@@H]2[C@@H]4[C@H]([C@@H](C)C(=O)O4)[C@H](C1)O
C1=CC2=C(C=C1)N3C(=O)C=CC4=NC=CC2=C43
C[C@@]12CCC(=O)C=C2CC[C@H]3[C@@H]4CC[C@H](C(=O)CO)[C@@]4(C)CC[C@@H]31
FC(F)(F)C1=CC=C2SC=3C=CC=CC3N(C2=C1)CCCN4CCN(C)CC4
C=CCCCCCCCCC(C(CC(=O)O)O)C(=O)O
CC(=O)N(CCCC1C(=NCC(=NCC(=NCC(=NC(CCCN(C(=O)C)O)C(=NC(CCCN(C(=O)C)O)C(=N1)O)O)O)O)O)O)O
C[C@H]1CC[C@H](CC2=C(C)C(=O)C[C@@H]12)C(=C)C(=O)O
CCN(CC)C(=O)C1=C(C=CC=C1)OC
C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C(=C3O2)O)O)O
CC1=C2C(=C(C3=C1COC3=O)OC)CC4C5(C)CCC6(O)OC(C)(C)C5(C(CC4(C)O2)O)O6
CCC(C)/C=C(\C)/C=C/C1=CC2=C(C(=O)C(C)(C(C2=CO1)O)O)Cl
CC(=CCC1=C2C(=CC=C1OC)C(=O)[C@@]3(C4=C(C=C5C(=C4)OCO5)OC[C@H]3O2)O)C
C(CCCC(=O)O)CCC1=C(C=CC=C1)N
CN1C2=C(C(=O)N(C)C1=O)N=CN2
C[C@H]1CCC[C@]2(C)C[C@@H]3[C@@H]([C@@H](CN4CCC5=C(C=C(C(=C5)OC)OC)[C@@H]4C)C(=O)O3)[C@H]6[C@@]12O6
C=C1CC23CC1CCC2C45C(CC(C(C)(C4C3C(=O)O)C(=O)O5)O)O
CCCCCC1=C(C2=C(CC(C(=C)C)O2)C(=C1)OC)C(=O)O
CC(C)CC(C1=C(C=C(C(=C1O)C(=O)C(C)C)O)O)C2=C(C(C)(C)C(=O)C(C)(C)C2=O)O
C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C(=C3O)C4C(C(C(C(CO)O4)O)O)O)O)C5C(C(C(CO5)O)O)O)O2
C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6CC(CC[C@]6(C)[C@H]5CC[C@@]43C)O[C@H]7[C@H]([C@H]([C@@H]([C@@H](CO)O7)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@@H](CO)O8)O)O)O)O[C@H]9[C@@H]([C@@H]([C@H]([C@H](C)O9)O)O)O)N2C1
C(CC(=O)O)C(=O)CN
CC1C(C)C(C2=CC=C(C(=C2)OC)OC(C)C(C3=CC=C(C(=C3)OC)OC)O)OC1C4=CC=C(C(=C4)OC)OC(C)C(C5=CC=C(C(=C5)OC)OC)O
CC1(CCCC2(C)C3COC(=O)C3=CC(C12)O)CO
C=C(CO)C1CC2=C3C(=CC=C2O1)C(=O)C4=C(COC5=C4C=C(C(=C5)OC)OC)O3
C[C@@H]1CCC2C(C)(C)[C@@H](CC[C@]2(C)[C@]31CC4=C(C5=C(C=C4O)C(=O)N(CCO)C5)O3)O
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@@]3(C)C(CCC4C3CC[C@@]56COC7(CC(=O)OC7)C6CCC45O)C2)O)OC)OC8C(C(C(C(CO)O8)OC9C(C(C(C(CO)O9)O)O)O)O)O
CCC(CCO[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO[C@@H]2[C@@H]([C@@](CO)(CO2)O)O)O1)O)O)O)C(C)(C)O
C1=C(C=C2C(=C1)[C@H]3[C@@H](CO2)C4=C(C=C5C(=C4)OCO5)O3)O[C@H]6[C@@H]([C@H]([C@@H]([C@@H](COC(=O)CC(=O)O)O6)O)O)O
O=C(O)C=C(C)CCC=C(C)C
C/C=C\N=C(C1C(C2(C3=CC=CC(=C3NC2=O)C4=CC(=CC=C4O)CC(C(=NC(CC(=N)O)C(=N1)O)O)NC(=O)C(=O)C(C)CC)O)O)O
C/C=C(\C)/C(C(C)/C=C(\C)/C=C/C/C(=C/CC1=NC(=C(C(=C1C)O[C@H]2[C@@H]([C@@H]([C@H]([C@H](C)O2)O)O)O)OC)OC)/C)O
C[C@@]12CC[C@@H](CC2=CC[C@@H]3C1CC[C@]4(C)[C@H](CC[C@]34O)C5=CC(=O)OC5)O
COC1=CC2=C(C(=O)C=C(C3=CC=C(C=C3)O)O2)C(=C1OC)O
CC(C)C(=O)C1(CCC(C)C(=O)C1)C(C)CC(=O)O
CC1=CC[C@H]2[C@]3(C)CC[C@H]([C@](CO[C@H]4CC[C@H]([C@H](C)O4)OC)(COC(=O)C5=CC=C(C)N5)[C@H]3CC[C@@]2(C)[C@@H]1C6=C(C(=O)OC6O)O)OC(=O)C
CCCCCCCCCCCCCCCCOC(=O)/C=C/C1=CC=C(C(=C1)OC)O
COC1=CC(=CC=C1O)CC2COC(=O)C2(CC3=CC=C(C(=C3)OC)O)O
O=C(C=CC1=CC=C(O)C(OC)=C1)C=C(O)C=CC2=CC=C(O)C(OC)=C2
CC1=C2C(=CC3=C(C)N=CC=C13)C4=C(C=CC=C4)N2
C=CCC1=C[C@@]2([C@H](C)[C@@H](C3=CC=C(C(=C3)OC)O)O[C@@]2(CC1=O)OC)OC
CC1=CC(=CC(=C1)O)OC2=CC(=C(C(=C2)O)C(=O)O)C
CCCCCC(=NC1CCOC1=O)O
CC1=NC=C(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3)N=C1
C=C(CO)[C@H]1CC2=C3C(=CC=C2O1)C(=O)[C@H]4C5=C(C=C(C(=C5)OC)OC)OC[C@H]4O3
C[C@H]1[C@@H]([C@H]([C@H]([C@H](OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(C4=CC=C(C=C4)O)OC5=CC(=C(C(=C5C3=O)O)OC)O)O[C@H]6[C@@H]([C@@H]([C@H]([C@H](C)O6)O)O)O)O)O)O1)O)O)O
COC1=CC(=CC=C1OC2C(C(C(C(CO)O2)O)O)O)[C@@H]3[C@H]4CO[C@H](C5=CC=C(C(=C5)OC)OC6C(C(C(C(CO)O6)O)O)O)[C@H]4CO3
C(CSC[C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C2N=CN=C3N)O1)O)O)[C@@H](C(=O)O)N
C/C=C\1/CN(C)[C@H]2CC3=C([C@H](C[C@@H]1C2C(=O)OC)S[C@@H]4C[C@@H]5/C(=C\C)/CN(C)[C@@H](CC6=C4NC7=C6C=CC=C7)C5C(=O)OC)NC8=C3C=CC=C8
CCCC(=O)C1=C(C)C=C(C=C1OC)C(=O)O
C=C1C2(C)CC3C(C)(C4C5C6(C(=CC(=O)OC6(C)C)C3(C)O4)O5)C17C(=O)OC(C)C7(C2=O)O
CC(C)OC(=O)C1=C(C)NC(=C(C1C2=CC=CC(=C2)[N+](=O)[O-])C(=O)OC3CN(C3)C(C4=CC=CC=C4)C5=CC=CC=C5)N
C1=CC=C(C=C1)C2C(C3C(C=CC(=O)O3)O2)O
C1=CC=C(C=C1)[C@H](C2=CC=C(C=C2)Cl)N3CCN(CC3)CCOCC(=O)O
C1=CC2=C(C=C1)C3=C(C=C2)C(=O)C=C(C4=C(C=CC=C4)O)O3
OC(=NC=1C(=CC=CC1C)C)C2N(CCC)CCCC2
[O-]C=1C=C(O)C=C2[O+]=C(C=CC12)C=3C=CC(O)=CC3
C([C@@H]1[C@H]([C@H]([C@H](N2C=NC3=C(N=CN=C32)S)O1)O)O)OP(=O)(O)O
COC1=CC(=CC2=C1OC(=C2)C3=CC=C4C(=C3)OCO4)C(CCOC5C(C(C(C(CO)O5)O)O)O)O
C/C(=C\CC1=C(C(=C(C)C(=C1O)C=O)Cl)O)/C=C/C2(C)C(C)C=CC(=O)C2C
C1=CC2=C(C=C1)OC(CC2=O)C3=CC=C(C=C3)O
CCCCCCCCCCCC1=CC(=O)C2=C(C=CC=C2)N1C
CC1=C2CC[C@H]3[C@H](C)C(=O)O[C@@H]3C2=C(C)C(=C1)O
C[C@@H]1[C@H](C2=C(C(=C(C(=C2)O)OC)O)C(=O)O1)O
CC1C(C(C(C(O1)OC2C(C(COC2OC3C(C(C(C(=O)O)OC3O[C@H]4CC[C@@]5(C)C(CC[C@]6(C)C5C(=O)C=C7C8CC(C)(C)CC([C@]8(C)CC[C@]76C)O)C4(C)C)O)O)O)O)O)O)O
CC(C)[C@]12C(=O)N3[C@@H]4[C@@](C5=C(C=CC=C5)N4)([C@@H]([C@@]3(C(=O)N1C)[S@@]2=S)O)[C@]67C8=C(C=CC=C8)N[C@H]6N9C(=O)[C@]%10(COC(=O)C)N(C)C(=O)[C@]9([C@H]7O)[S@@]%10=S
O=C1C=C(OC2=C1C(O)=C(C(O)=C2C3OC(CO)C(O)C(O)C3O)C4OC(CO)C(O)C(O)C4O)C=5C=CC(O)=C(O)C5
CC(=O)N(CCCCCN=C(CCC(=O)N(CCCCCN=C(CCC(=O)N(CCCCC(=O)O)O)O)O)O)O
N#CC(=CCOC1OC(CO)C(O)C(O)C1O)C
C/C=C(\C)/C(=O)OCC1C(C(C(C(O1)OC2C(C(C(C(CO)O2)O)O)O)O)O)O
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3CCNCC3)O
CCC(C)C(C(C)(/C=C/C1=CC2=CC(=O)C(C)(C(C2CO1)O)O)O)O
CN1CC[C@@]23C4=CC=CC(=C4N5C(=O)C[C@H]6[C@H]([C@@H](CC2=O)C(=CCO6)C1)[C@@H]35)O
C/C=C/C(=O)C1=C(C=C2C=C(C=C(C2=C1OC)OC)OC)OC
C/C=C/C=C/C(=O)O[C@@H]1C=C2COC(=O)[C@@]2([C@@]3(C)CCCC(C)(C)[C@H]13)O
CCC=CCC1C(CCC1=O)CC(=O)O
COC1=CC=C(C=C1C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3)Cl
O=C(OC1CC2N(C)C(CC2)C1)C3=CNC=4C=CC=CC43
COC1=CC(=CC=C1O)CC2COC(C3=CC=C(C(=C3)OC)O)C2COC(=O)/C=C/C4=CC=C(C=C4)O
CC1(C)[C@@H]2CC=C(CO[C@H]3[C@@H]([C@H]([C@@H]([C@@H](CO[C@H]4[C@@H]([C@H]([C@H](CO4)O)O)O)O3)O)O)O)[C@H]1C2
N=C(O)CC1=CNC=2C=CC=CC21
C/C=C\1/CN(C)[C@H]2CC3=C([C@H](C[C@H]1C2C(=O)OC)C4=CC5=C(C=C4)C(=CN5)CCN)NC6=C3C=CC=C6
CN(C)CCC12C3C=CC4=C2C(=C(C=C4)OC)OC1C(C=C3)O
CC(C)CCCCCCCCCCCC(=O)O
CC(=CC1(C(=O)C(C)(C)C(=O)C(C)(C)C1O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](COC(=O)C3=CC(=C(C(=C3)O)O)O)O2)O)O)O)O)C
C[C@H]1C[C@H]2[C@H](C[C@]3(C)C(=O)CC[C@@]13O2)C(=C)C(=O)O
O=C1C=2C=CC=CC2OC(C=3C=CC=CC3)C1
CC(CCC1C(=C)CCC2C(C)(C)C(CCC12C)O)CCO
CN(C)CCCN1C2=C(C=CC=C2)SC3=CC=C(C=C31)Cl
C1=C(C=CC(=C1)O)/C=C/C(=O)OCC2C(C(C(C(O)O2)OC3C(C(C(C(CO)O3)O)O)O)O)O
CC1C(C)C(C2=CC(=C(C(=C2)OC)OC)OC)OC1C3=CC(=C(C(=C3)OC)OC)OC
C[C@H]([C@H](C(=O)N(CCC[C@@H](C(=O)O)N=C([C@@H](CCCN(C=O)O)N)O)O)N=C([C@@H](CCCN(C=O)O)N)O)O
C/C=C(\C)/C(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@@H](CO)O2)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@@H](CO)O3)O)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@@H](CO)O4)O)O)O)O)O
C=CC(C)(C)C1=C2C(=C(C3=C1OC(=O)C=C3)OC)C=CO2
C/C=C(/C)\C1=C2C(=C(C)C(=C1)O)OC(=O)C3=C(C)C=C(C=C3O2)O
COCC1C(C(C(N2C=NC3=C(N=CN=C32)O)O1)O)O
CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)C3=CC=CC=C3)C(=O)OC
CC(CCCCCC(CCCCCCCCCCCC(CC(=O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](CO)O2)O)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@@H](CO)O3)O)O)O
C/C(=C\CC1=C(C2=C(COC2=O)C(=C1OC)C)O)/CCC(=O)OC
CCCCCCCCCCCCCC(=NC1CCOC1=O)O
C1=C(/C=C/C(=O)OC2C=C(C(=O)O)OC(C2O)C(=O)O)C=C(C(=C1)O)O
C([C@@H](CO)N)C1=CN=CN1
O=C1C(=COC2=CC(O)=CC=C12)C=3C=CC(O)=CC3
CCN(CC)C(=O)C1=CC=C(C(=C1)OC)OC
CCCCC1=C(C2=C(C=CC(=C2)NS(=O)(=O)C)O1)C(=O)C3=CC=C(C=C3)OCCCN(CCCC)CCCC
CC(CCC(=NCC(=O)O)O)C1CCC2C3C(CCC12C)C4(C)CCC(CC4C(C3O)O)O
C1=CC=C(C=C1)CCOC2C(C(C(C(COC3C(C(C(CO3)O)O)O)O2)O)O)O
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2C(=O)C3=C(C=C(C=C3O)O)O[C@@H]2C4=CC=C(C(=C4)O)O)O)O)O
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H]3C=CO[C@H]([C@@H]3[C@]4(CO)[C@H]2O4)O[C@@H]5[C@H]([C@@H]([C@H]([C@H](CO)O5)O)O)O)OC(=O)C)OC(=O)/C=C/C6=CC=C(C=C6)OC)O
CC(C)C1=C2CC[C@H]3C(C)(C)CCC[C@]3(C)C2=CC=C1O
CC1=CN=C(N=C(C2=C(C3=C(C=CC=C3)S(=O)(=O)N2C)O)O)S1
C1=CC2=C(C=C1)N(C3=C(C=CC=C3)C4C2O4)C(=N)O
CC(=CCC1=CC=C2C(=C1O)[C@](C3=CC=C(C=C3)OC)([C@H](C(=O)N2)OC)O)C
CN1C(=O)[C@@]2(CO)N(C)C(=O)[C@]1(CC3=CN(C4=C3C=CC=C4)[C@@]56C[C@]78C(=O)N(C)[C@](CO)(C(=O)N7[C@H]5NC9=C6C=CC=C9)SS8)SS2
C[C@@]12CC[C@@H](CC2=CC[C@@H]3C1CC[C@]4(C)[C@H](CC[C@]34O)C5=CC(=O)OC5)O[C@H]6[C@@H]([C@H]([C@@H]([C@@H](CO)O6)O)O)O
O=C1N2CC3CCCN4CCCC(C2CCC1)C43
CC(=O)SCCN=C(CCN=C(C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(N2C=NC3=C2N=CN=C3N)O1)O)OP(=O)(O)O)O)O)O
CC(=CCOC1=CC2=C(C(=C1C)OC)C(=O)N=C2O)C
C[C@@H]1CCC2C(C)(C)[C@@H](CC[C@]2(C)[C@]31CC4=C(C5=C(C=C4O)C(=NC5)O)O3)O
C1=C(C=CC(=C1)Cl)C(C#N)C2=C(C=C(C=C2Cl)N3C(=O)NC(=O)C=N3)Cl
C/C/1=C\CC/C(=C/[C@@H]2[C@H](C(=C)C(=O)O2)[C@H](C1)OC(=O)C(=C)C(CO)O)/CO
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2C[C@H]([C@]3(CO)[C@@H]4C(CC[C@@]3(C2)O)[C@]5(CC[C@H](C6CC(=O)OC6)[C@@]5(C)C[C@H]4O)O)O)O)O)O
COC1=CC2=C(C(=O)C=C(C3=CC=CC=C3)O2)C(=C1O)O
C/C(=C(\C)/C(=O)C1=CC=C(C(=C1)OC)O)/C(=O)C2=CC=C(C(=C2)OC)O
O=C(OC1CC2N(C)C(CC2)C1)C(O)C=3C=CC=CC3
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CCC(=O)OC)CC2)C(=O)OC
CC1CCC2C(C)(C)C(C(CC2(C)C31CC4=C(C(=C(C=C4O)CO)C=O)O3)O)OC(=O)C
O=C(O)C(N)CCSSCCC(N)C(=O)O
